key,ceo_effect_list,point_change_per_turn_if_active,title,description,icon_path,opinion_topic_modifier
3k_dlc06_ceo_character_nanman_skills_tireless_soul_1,3k_dlc06_ceo_character_nanman_skills_tireless_soul_1,0,Tireless Soul,{{tr:dlc06_nanman_skills_max_level_reached}}\n\n{{tr:dlc06_nanman_skills_tireless_soul_flavour}},UI/Campaign UI/Skills/3k_dlc06_skill_earth_tireless_soul.png,
3k_dlc06_ceo_character_nanman_skills_tribal_hero_1,3k_dlc06_ceo_character_nanman_skills_tribal_hero_1,0,Tribal Hero,{{tr:dlc06_nanman_skills_upgrade_condition}} {{tr:dlc06_nanman_skills_tribal_hero_objective}}\n\n{{tr:dlc06_nanman_skills_tribal_hero_flavour}},UI/Campaign UI/Skills/3k_dlc06_skill_metal_tribal_hero.png,
3k_dlc06_ceo_character_nanman_skills_tribal_hero_2,3k_dlc06_ceo_character_nanman_skills_tribal_hero_2,0,Tribal Hero,{{tr:dlc06_nanman_skills_upgrade_condition}} {{tr:dlc06_nanman_skills_tribal_hero_objective}}\n\n{{tr:dlc06_nanman_skills_tribal_hero_flavour}},UI/Campaign UI/Skills/3k_dlc06_skill_metal_tribal_hero.png,
3k_dlc06_ceo_character_nanman_skills_tribal_hero_3,3k_dlc06_ceo_character_nanman_skills_tribal_hero_3,0,Tribal Hero,{{tr:dlc06_nanman_skills_max_level_reached}}\n\n{{tr:dlc06_nanman_skills_tribal_hero_flavour}},UI/Campaign UI/Skills/3k_dlc06_skill_metal_tribal_hero.png,
3k_dlc06_ceo_character_nanman_skills_warmonger_1,3k_dlc06_ceo_character_nanman_skills_warmonger_1,0,Warmonger,{{tr:dlc06_nanman_skills_max_level_reached}}\n\n{{tr:dlc06_nanman_skills_warmonger_flavour}},UI/Campaign UI/Skills/3k_dlc06_skill_fire_warmonger.png,
3k_dlc06_ceo_class_nanman,3k_dlc06_ceo_class_nanman,0,Southern Bulwark,"Proud warriors of the south, natives and determined people, resisting encroaching invaders.",$ui_treatment$,
3k_dlc06_ceo_factional_nanman_fealty_major_king_duosi_01,3k_dlc06_ceo_factional_nanman_fealty_major_king_duosi_01,0,The Sage's Fealty,If one does not know the way through these passes they will surely suffer misfortune.,UI/skins/default/fealty_faction_icons/3k_dlc06_faction_nanman_king_duosi_faction_icon_gold.png,
3k_dlc06_ceo_factional_nanman_fealty_major_king_meng_huo_01,3k_dlc06_ceo_factional_nanman_fealty_major_king_meng_huo_01,0,Fealty of the Man,The tribes of the Man were always upfront and loyal to a fault.,UI/skins/default/fealty_faction_icons/3k_dlc06_faction_nanman_king_meng_huo_faction_icon_gold.png,
3k_dlc06_ceo_factional_nanman_fealty_major_king_mulu_01,3k_dlc06_ceo_factional_nanman_fealty_major_king_mulu_01,0,Loyalty of the Beasts,"Once one understands beasts, they can control them.",UI/skins/default/fealty_faction_icons/3k_dlc06_faction_nanman_king_mulu_faction_icon_gold.png,
3k_dlc06_ceo_factional_nanman_fealty_major_king_shamoke_01,3k_dlc06_ceo_factional_nanman_fealty_major_king_shamoke_01,0,Lord of the Five Valleys,All that you see before you... this is the land of the five valleys.,UI/skins/default/fealty_faction_icons/3k_dlc06_faction_nanman_king_shamoke_faction_icon_gold.png,
3k_dlc06_ceo_factional_nanman_fealty_major_king_wutugu_01,3k_dlc06_ceo_factional_nanman_fealty_major_king_wutugu_01,0,The Rattan Army,"Never having been pierced, the rattan's armour can weather even the harshest of blows.",UI/skins/default/fealty_faction_icons/3k_dlc06_faction_nanman_king_wutugu_faction_icon_gold.png,
3k_dlc06_ceo_factional_nanman_fealty_major_lady_zhurong_01,3k_dlc06_ceo_factional_nanman_fealty_major_lady_zhurong_01,0,Fealty of the Fire People,These are the flames not so easily doused.,UI/skins/default/fealty_faction_icons/3k_dlc06_faction_nanman_lady_zhurong_faction_icon_gold.png,
3k_dlc06_ceo_factional_nanman_fealty_major_yang_feng_01,3k_dlc06_ceo_factional_nanman_fealty_major_yang_feng_01,0,Fealty of Yang Feng,A keen mind is more deadly than any blade.,UI/skins/default/fealty_faction_icons/3k_dlc06_faction_nanman_yang_feng_faction_icon_gold.png,
3k_dlc06_ceo_factional_nanman_fealty_minor_ahuinan_01,3k_dlc06_ceo_factional_nanman_fealty_minor_ahuinan_01,0,Fealty of Ahuinan,Skill at arms is a valuable trait for any tribal chief.,UI/skins/default/fealty_faction_icons/3k_dlc06_faction_nanman_ahuinan_faction_icon_gold.png,
3k_dlc06_ceo_factional_nanman_fealty_minor_dongtuna_01,3k_dlc06_ceo_factional_nanman_fealty_minor_dongtuna_01,0,Fealty of Dongtuna,A generous nature and a fierce martial prowess make for an excellent warrior.,UI/skins/default/fealty_faction_icons/3k_dlc06_faction_nanman_dongtuna_faction_icon_gold.png,
3k_dlc06_ceo_factional_nanman_fealty_minor_jiangyang_01,3k_dlc06_ceo_factional_nanman_fealty_minor_jiangyang_01,0,Fealty of Jiangyang,"The land provides, maybe here more than anywhere else.",UI/skins/default/fealty_faction_icons/3k_dlc06_faction_nanman_jiangyang_faction_icon_gold.png,
3k_dlc06_ceo_factional_nanman_fealty_minor_jianning_01,3k_dlc06_ceo_factional_nanman_fealty_minor_jianning_01,0,Fealty of Jianning,A stunning site to behold; proud and resplendent.,UI/skins/default/fealty_faction_icons/3k_dlc06_faction_nanman_jianning_faction_icon_gold.png,
3k_dlc06_ceo_factional_nanman_fealty_minor_jiaozhi_01,3k_dlc06_ceo_factional_nanman_fealty_minor_jiaozhi_01,0,Fealty of Jiaozhi,"To stack a stone, no matter how small, is its own defiant act of might.",UI/skins/default/fealty_faction_icons/3k_dlc06_faction_nanman_jiaozhi_faction_icon_gold.png,
3k_dlc06_ceo_factional_nanman_fealty_minor_jinhuansanjie_01,3k_dlc06_ceo_factional_nanman_fealty_minor_jinhuansanjie_01,0,Fealty of Jinhuansanjie,"To fight despite hardship, and maintain a benevolent soul – this is true strength.",UI/skins/default/fealty_faction_icons/3k_dlc06_faction_nanman_jinhuansanjie_faction_icon_gold.png,
3k_dlc06_ceo_factional_nanman_fealty_minor_mangyachang_01,3k_dlc06_ceo_factional_nanman_fealty_minor_mangyachang_01,0,Fealty of Mangyachang,The charge of the Ox is beyond the power of any warrior.,UI/skins/default/fealty_faction_icons/3k_dlc06_faction_nanman_mangyachang_faction_icon_gold.png,
3k_dlc06_ceo_factional_nanman_fealty_minor_tu_an_01,3k_dlc06_ceo_factional_nanman_fealty_minor_tu_an_01,0,Fealty of Tu An,A disordered mind is a ruinous thing; martial order is essential.,UI/skins/default/fealty_faction_icons/3k_dlc06_faction_nanman_tu_an_faction_icon_gold.png,
3k_dlc06_ceo_factional_nanman_fealty_minor_xi_ni_01,3k_dlc06_ceo_factional_nanman_fealty_minor_xi_ni_01,0,Fealty of Xi Ni,"When every path and bush are known to you, the land itself becomes your spear and shield.",UI/skins/default/fealty_faction_icons/3k_dlc06_faction_nanman_xi_ni_faction_icon_gold.png,
3k_dlc06_ceo_factional_nanman_fealty_minor_yongchang_01,3k_dlc06_ceo_factional_nanman_fealty_minor_yongchang_01,0,Fealty of Yongchang,Let they who find their footing on this violent earth inherit it.,UI/skins/default/fealty_faction_icons/3k_dlc06_faction_nanman_yongchang_faction_icon_gold.png,
3k_dlc06_ceo_factional_nanman_fealty_minor_yunnan_01,3k_dlc06_ceo_factional_nanman_fealty_minor_yunnan_01,0,Fealty of Yunnan,May true leadership still the once-placid lakes of this patient land.,UI/skins/default/fealty_faction_icons/3k_dlc06_faction_nanman_yunnan_faction_icon_gold.png,
3k_dlc06_ceo_factional_nanman_fealty_minor_zangke_01,3k_dlc06_ceo_factional_nanman_fealty_minor_zangke_01,0,Fealty of Zangke,Treat the land with love and respect and it will return such kindnesses to you tenfold.,UI/skins/default/fealty_faction_icons/3k_dlc06_faction_nanman_zangke_faction_icon_gold.png,
3k_dlc06_ceo_factional_nanman_king_mulu_rituals_dragon_01,3k_dlc06_ceo_factional_nanman_king_mulu_rituals_dragon_01,0,Ritual of the Dragon,"The dragon brings wealth, success and prosperity.",UI/skins/default/3k_dlc06_rituals_ritual_of_the_dragon.png,
3k_dlc06_ceo_factional_nanman_king_mulu_rituals_eagle_01,3k_dlc06_ceo_factional_nanman_king_mulu_rituals_eagle_01,0,Ritual of the Eagle,From the glint of an eagle's eye it sees all the lands arrayed below it.,UI/skins/default/3k_dlc06_rituals_ritual_of_the_eagle.png,
3k_dlc06_ceo_factional_nanman_king_mulu_rituals_elephant_01,3k_dlc06_ceo_factional_nanman_king_mulu_rituals_elephant_01,0,Ritual of the Elephant,"Be like the elephant, who remembers all and learns from their past.",UI/skins/default/3k_dlc06_rituals_ritual_of_the_elephant.png,
3k_dlc06_ceo_factional_nanman_king_mulu_rituals_fish_01,3k_dlc06_ceo_factional_nanman_king_mulu_rituals_fish_01,0,Ritual of the Fish,"The water flows, and the fish flows with it, its destination never in doubt.",UI/skins/default/3k_dlc06_rituals_ritual_of_the_fish.png,
3k_dlc06_ceo_factional_nanman_king_mulu_rituals_goat_01,3k_dlc06_ceo_factional_nanman_king_mulu_rituals_goat_01,0,Ritual of the Goat,"The goat never loses balance, and is sure-footed on even the greatest precipice.",UI/skins/default/3k_dlc06_rituals_ritual_of_the_goat.png,
3k_dlc06_ceo_factional_nanman_king_mulu_rituals_monkey_01,3k_dlc06_ceo_factional_nanman_king_mulu_rituals_monkey_01,0,Ritual of the Monkey,"If it is intelligence you seek, you should observe the monkey, the most cunning of all creatures.",UI/skins/default/3k_dlc06_rituals_ritual_of_the_monkey.png,
3k_dlc06_ceo_factional_nanman_king_mulu_rituals_ox_01,3k_dlc06_ceo_factional_nanman_king_mulu_rituals_ox_01,0,Ritual of the Ox,"The ox toils hard in the field, and shows the value of dedication.",UI/skins/default/3k_dlc06_rituals_ritual_of_the_ox.png,
3k_dlc06_ceo_factional_nanman_king_mulu_rituals_tiger_01,3k_dlc06_ceo_factional_nanman_king_mulu_rituals_tiger_01,0,Ritual of the Tiger,"Be invisible, like the tiger, who stalks its prey with practiced ease.",UI/skins/default/3k_dlc06_rituals_ritual_of_the_tiger.png,
3k_dlc06_ceo_node_career_generated_common_earth_01_01,3k_dlc06_ceo_node_career_generated_common_earth_01_01,0,Novice Commander,"Although eager to show their prowess, this general is nevertheless relatively new to war.",UI/Campaign UI/traits/icon_cunning_good.png,3k_main_opinion_topic_set_intelligence_cunning
3k_dlc06_ceo_node_career_generated_common_earth_01_02,3k_dlc06_ceo_node_career_generated_common_earth_01_02,0,Capable Commander,"Although they have much yet to learn, this commander has begun to earn their scars in battle.",UI/Campaign UI/traits/icon_cunning_good.png,3k_main_opinion_topic_set_intelligence_cunning
3k_dlc06_ceo_node_career_generated_common_earth_01_03,3k_dlc06_ceo_node_career_generated_common_earth_01_03,0,Adept Commander,"What is there to know of war that this one does not already know? Very little, it seems!",UI/Campaign UI/traits/icon_cunning_good.png,3k_main_opinion_topic_set_intelligence_cunning
3k_dlc06_ceo_node_career_generated_common_earth_02_01,3k_dlc06_ceo_node_career_generated_common_earth_02_01,0,Fledgling Administrator,"To govern is to know many things, and this one knows only the basics, so far.",UI/Campaign UI/traits/icon_cunning_good.png,3k_main_opinion_topic_set_intelligence_cunning
3k_dlc06_ceo_node_career_generated_common_earth_02_02,3k_dlc06_ceo_node_career_generated_common_earth_02_02,0,Competent Administrator,"Given time and investment, they will become a most capable leader. They are already on their way.",UI/Campaign UI/traits/icon_cunning_good.png,3k_main_opinion_topic_set_intelligence_cunning
3k_dlc06_ceo_node_career_generated_common_earth_02_03,3k_dlc06_ceo_node_career_generated_common_earth_02_03,0,Seasoned Administrator,"If governance is an art, then the city is a canvas, and this one a true painter.",UI/Campaign UI/traits/icon_cunning_good.png,3k_main_opinion_topic_set_intelligence_cunning
3k_dlc06_ceo_node_career_generated_common_fire_01_01,3k_dlc06_ceo_node_career_generated_common_fire_01_01,0,Beginner Coinmaster,"They may fumble their coin more often than not, but they have a budding eye for value and prudence.",UI/Campaign UI/traits/icon_cunning_good.png,3k_main_opinion_topic_set_intelligence_cunning
3k_dlc06_ceo_node_career_generated_common_fire_01_02,3k_dlc06_ceo_node_career_generated_common_fire_01_02,0,Versed Coinmaster,"The counting of coin is no fool's errand, and it is certain that this one is no fool.",UI/Campaign UI/traits/icon_cunning_good.png,3k_main_opinion_topic_set_intelligence_cunning
3k_dlc06_ceo_node_career_generated_common_fire_01_03,3k_dlc06_ceo_node_career_generated_common_fire_01_03,0,Scrupulous Coinmaster,"The master of all they survey, and they mostly survey money.",UI/Campaign UI/traits/icon_cunning_good.png,3k_main_opinion_topic_set_intelligence_cunning
3k_dlc06_ceo_node_career_generated_common_fire_02_01,3k_dlc06_ceo_node_career_generated_common_fire_02_01,0,Fresh Tamer,"Whilst this one has a love for animals, they are thoroughly unversed in their ways.",UI/Campaign UI/traits/icon_cunning_good.png,3k_main_opinion_topic_set_intelligence_cunning
3k_dlc06_ceo_node_career_generated_common_fire_02_02,3k_dlc06_ceo_node_career_generated_common_fire_02_02,0,Professional Tamer,A whipcrack is no longer required to bring these beasts to heel.,UI/Campaign UI/traits/icon_cunning_good.png,3k_main_opinion_topic_set_intelligence_cunning
3k_dlc06_ceo_node_career_generated_common_fire_02_03,3k_dlc06_ceo_node_career_generated_common_fire_02_03,0,Fearsome Tamer,The crack of the whip and the cry of battle sends beasts to war at their master's command.,UI/Campaign UI/traits/icon_cunning_good.png,3k_main_opinion_topic_set_intelligence_cunning
3k_dlc06_ceo_node_career_generated_common_metal_01_01,3k_dlc06_ceo_node_career_generated_common_metal_01_01,0,Amateur General,"This one tries at war, but has yet to find much success. Give it time, however…",UI/Campaign UI/traits/icon_cunning_good.png,3k_main_opinion_topic_set_intelligence_cunning
3k_dlc06_ceo_node_career_generated_common_metal_01_02,3k_dlc06_ceo_node_career_generated_common_metal_01_02,0,Professional General,War is to them as breathing is to others; natural and necessary. ,UI/Campaign UI/traits/icon_cunning_good.png,3k_main_opinion_topic_set_intelligence_cunning
3k_dlc06_ceo_node_career_generated_common_metal_01_03,3k_dlc06_ceo_node_career_generated_common_metal_01_03,0,Brutal General,"That which others would call horrendous, is but a day's work to this general.",UI/Campaign UI/traits/icon_cunning_good.png,3k_main_opinion_topic_set_intelligence_cunning
3k_dlc06_ceo_node_career_generated_common_metal_02_01,3k_dlc06_ceo_node_career_generated_common_metal_02_01,0,Newcomer Warrior,"Eager and skilled are not common aquaintances. Yet in time, the two can become the same.",UI/Campaign UI/traits/icon_cunning_good.png,3k_main_opinion_topic_set_intelligence_cunning
3k_dlc06_ceo_node_career_generated_common_metal_02_02,3k_dlc06_ceo_node_career_generated_common_metal_02_02,0,Skilled Warrior,"You put a weapon in their hand, they will use it, and use it well.",UI/Campaign UI/traits/icon_cunning_good.png,3k_main_opinion_topic_set_intelligence_cunning
3k_dlc06_ceo_node_career_generated_common_metal_02_03,3k_dlc06_ceo_node_career_generated_common_metal_02_03,0,Extraordinary Warrior,"One fighter after another lines up to be felled by their superior, transcendental skill.",UI/Campaign UI/traits/icon_cunning_good.png,3k_main_opinion_topic_set_intelligence_cunning
3k_dlc06_ceo_node_career_generated_common_water_01_01,3k_dlc06_ceo_node_career_generated_common_water_01_01,0,Sneaky Chief,"Subterfuge and deception begin in the most basic of acts, then rage like fire…",UI/Campaign UI/traits/icon_cunning_good.png,3k_main_opinion_topic_set_intelligence_cunning
3k_dlc06_ceo_node_career_generated_common_water_01_02,3k_dlc06_ceo_node_career_generated_common_water_01_02,0,Cunning Chief,"Beware their words, for they do not always carry the meaning you would wish…",UI/Campaign UI/traits/icon_cunning_good.png,3k_main_opinion_topic_set_intelligence_cunning
3k_dlc06_ceo_node_career_generated_common_water_01_03,3k_dlc06_ceo_node_career_generated_common_water_01_03,0,Insidious Chief ,"Their ways drip sweet like honey, yet conceal the poison blade amongst the saccharine talk.",UI/Campaign UI/traits/icon_cunning_good.png,3k_main_opinion_topic_set_intelligence_cunning
3k_dlc06_ceo_node_career_generated_common_water_02_01,3k_dlc06_ceo_node_career_generated_common_water_02_01,0,Untested Official,"Although ready to govern, there is a world of knowledge they yet need to know.",UI/Campaign UI/traits/icon_cunning_good.png,3k_main_opinion_topic_set_intelligence_cunning
3k_dlc06_ceo_node_career_generated_common_water_02_02,3k_dlc06_ceo_node_career_generated_common_water_02_02,0,Accommodating Official,"If it is within their power, they will do it, for the benefit of the people.",UI/Campaign UI/traits/icon_cunning_good.png,3k_main_opinion_topic_set_intelligence_cunning
3k_dlc06_ceo_node_career_generated_common_water_02_03,3k_dlc06_ceo_node_career_generated_common_water_02_03,0,Magnanimous Official,Those with both power and good intent can do wonderful things should they succeed in keeping evil thoughts at bay...,UI/Campaign UI/traits/icon_cunning_good.png,3k_main_opinion_topic_set_intelligence_cunning
3k_dlc06_ceo_node_career_generated_common_wood_01_01,3k_dlc06_ceo_node_career_generated_common_wood_01_01,0,Thrifty Leader,"A coin not spent is a coin saved, they always say.",UI/Campaign UI/traits/icon_cunning_good.png,3k_main_opinion_topic_set_intelligence_cunning
3k_dlc06_ceo_node_career_generated_common_wood_01_02,3k_dlc06_ceo_node_career_generated_common_wood_01_02,0,Resourceful Leader,"It is known that as a leader, a valuable skill is conjuring something from nothing.",UI/Campaign UI/traits/icon_cunning_good.png,3k_main_opinion_topic_set_intelligence_cunning
3k_dlc06_ceo_node_career_generated_common_wood_01_03,3k_dlc06_ceo_node_career_generated_common_wood_01_03,0,Providing Leader,What can be sourced by this leader is then shared with their people; that is true leadership.,UI/Campaign UI/traits/icon_cunning_good.png,3k_main_opinion_topic_set_intelligence_cunning
3k_dlc06_ceo_node_career_generated_common_wood_02_01,3k_dlc06_ceo_node_career_generated_common_wood_02_01,0,Untried Bureaucrat,"The ways of governance are known to them, in theory. In practice, however…",UI/Campaign UI/traits/icon_cunning_good.png,3k_main_opinion_topic_set_intelligence_cunning
